,tempi,Vin,Vout1,Vout0.1,Vout0.01
2150,2.15,1,-0.2046265517703647,0.5537599275840401,-1.0000000000000708
2151,2.1510000000000002,1,-0.20342252734780325,0.5582000910989195,-1.0000000000000708
2152,2.152,1,-0.20221970634688985,0.5625960741620933,-1.0000000000000708
2153,2.153,1,-0.2010180875647375,0.5669483162986007,-1.0000000000000708
2154,2.154,1,-0.19981766979966026,0.5712572526410259,-1.0000000000000706
2155,2.1550000000000002,1,-0.19861845185117105,0.5755233142319603,-1.0000000000000706
2156,2.156,1,-0.19742043251998237,0.5797469278735208,-1.0000000000000706
2157,2.157,1,-0.19622361060800203,0.5839285159385961,-1.0000000000000706
2158,2.158,1,-0.195027984918334,0.5880684965942566,-1.0000000000000706
2159,2.1590000000000003,1,-0.1938335542552763,0.5921672838425808,-1.0000000000000706
2160,2.16,1,-0.19264031742432158,0.596225287560945,-1.0000000000000706
2161,2.161,1,-0.1914482732321531,0.6002429135418068,-1.0000000000000706
2162,2.162,1,-0.19025742048664537,0.6042205635319456,-1.0000000000000706
2163,2.1630000000000003,1,-0.1890677579969201,0.6081586352711877,-1.0000000000000704
2164,2.164,1,-0.1878792845745097,0.6120575225305972,-1.0000000000000704
2165,2.165,1,-0.1866919990314379,0.6159176151501584,-1.0000000000000704
2166,2.166,1,-0.18550590018041296,0.619739299075916,-1.0000000000000704
2167,2.1670000000000003,1,-0.18432098683532916,0.6235229563966007,-1.0000000000000704
2168,2.168,1,-0.18313725781126786,0.627268965539044,-1.0000000000000704
2169,2.169,1,-0.18195471192449303,0.6309777013297729,-1.0000000000000704
2170,2.17,1,-0.1807733479924522,0.6346495346562432,-1.0000000000000704
2171,2.1710000000000003,1,-0.1795931648337744,0.6382848327092282,-1.0000000000000704
2172,2.172,1,-0.1784141612682709,0.6418839590223242,-1.0000000000000704
2173,2.173,1,-0.1772363361169309,0.6454472735073624,-1.0000000000000702
2174,2.174,1,-0.17605968820192255,0.6489751324893437,-1.0000000000000702
2175,2.1750000000000003,1,-0.17488421634659074,0.6524678887409233,-1.0000000000000702
2176,2.176,1,-0.1737099193754579,0.6559258915164266,-1.0000000000000702
2177,2.177,1,-0.17253679611421985,0.6593494865854193,-1.0000000000000702
2178,2.178,1,-0.17136484538974667,0.6627390162658028,-1.0000000000000702
2179,2.179,1,-0.17019406603008091,0.6660948194564569,-1.0000000000000702
2180,2.18,1,-0.16902445686443612,0.6694172316694224,-1.0000000000000702
2181,2.181,1,-0.16785601672319755,0.6727065851491436,-1.0000000000000702
2182,2.182,1,-0.1666887444379181,0.6759632090521399,-1.0000000000000702
2183,2.183,1,-0.16552263884131896,0.6791874290665983,-1.00000000000007
2184,2.184,1,-0.1643576987672878,0.6823795676215342,-1.00000000000007
2185,2.185,1,-0.1631939230508793,0.6855399439348787,-1.00000000000007
2186,2.186,1,-0.16203131052831105,0.6886688740446064,-1.00000000000007
2187,2.187,1,-0.16086986003696466,0.6917666708394458,-1.00000000000007
2188,2.188,1,-0.1597095704153832,0.6948336440891958,-1.00000000000007
2189,2.189,1,-0.15855044050327244,0.6978701004746316,-1.00000000000007
2190,2.19,1,-0.15739246914149643,0.7008763436170213,-1.00000000000007
2191,2.191,1,-0.15623565517207857,0.7038526741072265,-1.00000000000007
2192,2.192,1,-0.15507999743819922,0.7067993895344081,-1.0000000000000697
2193,2.193,1,-0.15392549478419681,0.7097167845143221,-1.0000000000000697
2194,2.194,1,-0.15277214605556355,0.7126051507577319,-1.0000000000000697
2195,2.195,1,-0.15161995009894633,0.7154647772901426,-1.0000000000000697
2196,2.196,1,-0.15046890576214456,0.7182959501166302,-1.0000000000000697
2197,2.197,1,-0.14931901189411112,0.721098952361033,-1.0000000000000697
2198,2.198,1,-0.14817026734494815,0.7238740643276286,-1.0000000000000697
2199,2.199,1,-0.14702267096590788,0.7266215635284579,-1.0000000000000697
2200,2.2,1,-0.1458762216093906,0.7293417247103056,-1.0000000000000697
2201,2.201,1,-0.14473091812894548,0.7320348198813185,-1.0000000000000697
2202,2.202,1,-0.1435867593792664,0.7347011183372827,-1.0000000000000695
2203,2.203,1,-0.142443744216193,0.7373408866875361,-1.0000000000000695
2204,2.204,1,-0.14130187149670825,0.7399543888805331,-1.0000000000000695
2205,2.205,1,-0.14016114007893962,0.742541886229051,-1.0000000000000695
2206,2.206,1,-0.13902154882215484,0.745103637435053,-1.0000000000000695
2207,2.207,1,-0.13788309658676268,0.747639898591236,-1.0000000000000695
2208,2.208,1,-0.13674578223431108,0.7501509235669043,-1.0000000000000695
2209,2.209,1,-0.13560960462748775,0.752636963466,-1.0000000000000695
2210,2.21,1,-0.13447456263011626,0.7550982669008877,-1.0000000000000695
2211,2.211,1,-0.1333406551071568,0.7575350800074862,-1.0000000000000695
2212,2.212,1,-0.13220788092470423,0.7599476464694617,-1.0000000000000693
2213,2.213,1,-0.13107623894998874,0.762336207542072,-1.0000000000000693
2214,2.214,1,-0.1299457280513719,0.7647010020756826,-1.0000000000000693
2215,2.215,1,-0.12881634709834752,0.7670422665389366,-1.0000000000000693
2216,2.216,1,-0.12768809496153954,0.769360235041598,-1.0000000000000693
2217,2.217,1,-0.12656097051270288,0.7716551393570604,-1.0000000000000693
2218,2.218,1,-0.1254349726247194,0.7739272089445399,-1.0000000000000693
2219,2.219,1,-0.1243101001715988,0.7761766709709355,-1.0000000000000693
2220,2.22,1,-0.12318635202847641,0.7784037503355948,-1.0000000000000693
2221,2.221,1,-0.12206372707161427,0.7806086698713262,-1.000000000000069
2222,2.222,1,-0.12094222417839685,0.7827916501648124,-1.000000000000069
2223,2.223,1,-0.11982184222733205,0.7849529095202155,-1.000000000000069
2224,2.224,1,-0.11870258009804915,0.7870926640675826,-1.000000000000069
2225,2.225,1,-0.11758443667129956,0.7892111277840379,-1.000000000000069
2226,2.226,1,-0.1164674108289529,0.7913085125147465,-1.000000000000069
2227,2.227,1,-0.11535150145399778,0.7933850279936341,-1.000000000000069
2228,2.228,1,-0.1142367074305398,0.7954408818638836,-1.000000000000069
2229,2.229,1,-0.11312302764380242,0.7974762796982032,-1.000000000000069
2230,2.23,1,-0.11201046098012285,0.7994914250188824,-1.000000000000069
2231,2.231,1,-0.11089900632695301,0.8014865193176247,-1.0000000000000688
2232,2.232,1,-0.10978866257285746,0.8034617620751767,-1.0000000000000688
2233,2.233,1,-0.10867942860751423,0.805417350780745,-1.0000000000000688
2234,2.234,1,-0.1075713033217108,0.8073534809512212,-1.0000000000000688
2235,2.235,1,-0.1064642856073451,0.8092703461502042,-1.0000000000000688
2236,2.236,1,-0.10535837435742326,0.811168138006834,-1.0000000000000688
2237,2.237,1,-0.10425356846606067,0.8130470463313102,-1.0000000000000688
2238,2.238,1,-0.10314986682847781,0.8149072591311459,-1.0000000000000688
2239,2.239,1,-0.10204726834100128,0.8167489624233498,-1.0000000000000688
2240,2.24,1,-0.10094577190106169,0.8185723403739653,-1.0000000000000688
2241,2.241,1,-0.09984537640719446,0.8203775753185607,-1.0000000000000686
2242,2.242,1,-0.098746080759036,0.8221648477810932,-1.0000000000000686
2243,2.243,1,-0.09764788385732442,0.8239343364926588,-1.0000000000000686
2244,2.244,1,-0.0965507846038976,0.8256862184101491,-1.0000000000000686
2245,2.245,1,-0.09545478190169403,0.8274206687348103,-1.0000000000000686
2246,2.246,1,-0.09435987465474883,0.8291378609307227,-1.0000000000000686
2247,2.247,1,-0.09326606176819464,0.8308379667431917,-1.0000000000000686
2248,2.248,1,-0.09217334214825959,0.8325211562170676,-1.0000000000000686
2249,2.249,1,-0.09108171470226818,0.8341875977149923,-1.0000000000000686
2250,2.25,1,-0.08999117833863729,0.8358374579355897,-1.0000000000000684
2251,2.251,1,-0.08890173196687712,0.8374709019315912,-1.0000000000000684
2252,2.2520000000000002,1,-0.08781337449758911,0.8390880931279138,-1.0000000000000684
2253,2.253,1,-0.08672610484246686,0.8406891932574179,-1.0000000000000684
2254,2.254,1,-0.08563992191429212,0.8422743621654369,-1.0000000000000684
2255,2.255,1,-0.08455482462693578,0.8438437583344616,-1.0000000000000684
2256,2.2560000000000002,1,-0.08347081189535575,0.8453975387006751,-1.0000000000000684
2257,2.257,1,-0.0823878826355979,0.8469358586400701,-1.0000000000000684
2258,2.258,1,-0.08130603576479209,0.8484588719844235,-1.0000000000000684
2259,2.259,1,-0.08022527020076024,0.849966731037157,-1.0000000000000684
2260,2.2600000000000002,1,-0.07914558486145669,0.8514595865890997,-1.0000000000000682
2261,2.261,1,-0.07806697866708011,0.8529375879341466,-1.0000000000000682
2262,2.262,1,-0.07698945053901014,0.854400882884829,-1.0000000000000682
2263,2.263,1,-0.07591299939970533,0.8558496177877855,-1.0000000000000682
2264,2.2640000000000002,1,-0.0748376241727012,0.8572839375391498,-1.0000000000000682
2265,2.265,1,-0.07376332378261109,0.8587039855998504,-1.0000000000000682
2266,2.266,1,-0.07269009715512222,0.8601099040108349,-1.0000000000000682
2267,2.267,1,-0.0716179432169965,0.8615018334082124,-1.0000000000000682
2268,2.2680000000000002,1,-0.07054686089606862,0.8628799130383259,-1.0000000000000682
2269,2.269,1,-0.06947684912124685,0.8642442807557064,-1.0000000000000682
2270,2.27,1,-0.0684079068225091,0.8655950728346937,-1.000000000000068
2271,2.271,1,-0.0673400329309039,0.8669324242941373,-1.000000000000068
2272,2.2720000000000002,1,-0.06627322637854823,0.8682564688668969,-1.000000000000068
2273,2.273,1,-0.06520748609862853,0.8695673389556169,-1.000000000000068
2274,2.274,1,-0.06414281102539669,0.8708651656461444,-1.000000000000068
2275,2.275,1,-0.06307920009417098,0.8721500787208277,-1.000000000000068
2276,2.2760000000000002,1,-0.06201665224133407,0.8734222066717096,-1.000000000000068
2277,2.277,1,-0.06095516640433381,0.8746816767136071,-1.000000000000068
2278,2.278,1,-0.05989474152167938,0.8759286147970926,-1.000000000000068
2279,2.279,1,-0.05883537653294223,0.8771631456213648,-1.0000000000000677
2280,2.2800000000000002,1,-0.057777070378753986,0.8783853926470215,-1.0000000000000677
2281,2.281,1,-0.05671982200080733,0.8795954781087313,-1.0000000000000677
2282,2.282,1,-0.05566363034185219,0.880793523027811,-1.0000000000000677
2283,2.283,1,-0.05460849434569655,0.8819796472247061,-1.0000000000000677
2284,2.2840000000000003,1,-0.053554412957204464,0.8831539693313799,-1.0000000000000677
2285,2.285,1,-0.05250138512229696,0.8843166068033365,-1.0000000000000677
2286,2.286,1,-0.05144940978794817,0.8854676758635194,-1.0000000000000677
2287,2.287,1,-0.05039848590218614,0.8866072915745221,-1.0000000000000677
2288,2.2880000000000003,1,-0.04934861241409093,0.8877355678976023,-1.0000000000000677
2289,2.289,1,-0.04829978827379544,0.8888526176605296,-1.0000000000000675
2290,2.29,1,-0.04725201243248156,0.8899585525689719,-1.0000000000000675
2291,2.291,1,-0.04620528384238108,0.8910534832177754,-1.0000000000000675
2292,2.2920000000000003,1,-0.045159601456773626,0.8921375191021454,-1.0000000000000675
2293,2.293,1,-0.04411496422998766,0.893210768628727,-1.0000000000000675
2294,2.294,1,-0.043071371117396506,0.8942733391265917,-1.0000000000000675
2295,2.295,1,-0.04202882107541935,0.895325336858126,-1.0000000000000675
2296,2.2960000000000003,1,-0.04098731306151916,0.8963668670298267,-1.0000000000000675
2297,2.297,1,-0.03994684603420363,0.8973980338030024,-1.0000000000000675
2298,2.298,1,-0.03890741895302133,0.8984189403043893,-1.0000000000000675
2299,2.299,1,-0.03786903077856258,0.8994296886366726,-1.0000000000000673
2300,2.3000000000000003,1,-0.0368316804724575,0.9004303798889243,-1.0000000000000673
2301,2.301,1,-0.03579536699737688,0.901421114146952,-1.0000000000000673
2302,2.302,1,-0.03476008931702834,0.9024019904783726,-1.0000000000000673
2303,2.303,1,-0.03372584639615724,0.903373106928803,-1.0000000000000673
2304,2.3040000000000003,1,-0.03269263720054472,0.9043345606091784,-1.0000000000000673
2305,2.305,1,-0.03166046069700857,0.9052864476655416,-1.0000000000000673
2306,2.306,1,-0.03062931585339939,0.9062288632872136,-1.0000000000000673
2307,2.307,1,-0.029599201638601552,0.9071619017163215,-1.0000000000000673
2308,2.308,1,-0.02857011702253165,0.9080856562572367,-1.000000000000067
2309,2.309,1,-0.027542060976137067,0.9090002192859242,-1.000000000000067
2310,2.31,1,-0.02651503247139684,0.9099056822592005,-1.000000000000067
2311,2.311,1,-0.025489030481317884,0.910802135723909,-1.000000000000067
2312,2.312,1,-0.02446405397993586,0.9116896693260049,-1.000000000000067
2313,2.313,1,-0.023440101942313246,0.912568371819558,-1.000000000000067
2314,2.314,1,-0.022417173344540194,0.9134383310756695,-1.000000000000067
2315,2.315,1,-0.02139526716373079,0.9142996340913114,-1.000000000000067
2316,2.316,1,-0.02037438237802388,0.9151523669980793,-1.000000000000067
2317,2.317,1,-0.019354517966581233,0.91599661507087,-1.000000000000067
2318,2.318,1,-0.018335672909588305,0.9168324627350136,-1.0000000000000668
2319,2.319,1,-0.01731784618825056,0.9176599935686691,-1.0000000000000668
2320,2.32,1,-0.016301036784794304,0.9184792903235732,-1.0000000000000668
2321,2.321,1,-0.015285243682464825,0.9192904349292756,-1.0000000000000668
2322,2.322,1,-0.014270465865527167,0.9200935085003226,-1.0000000000000668
2323,2.323,1,-0.01325670231926248,0.9208885913444383,-1.0000000000000668
2324,2.324,1,-0.012243952029968863,0.9216757629706291,-1.0000000000000668
2325,2.325,1,-0.011232213984959445,0.9224551020972177,-1.0000000000000668
2326,2.326,1,-0.010221487172563264,0.9232266866598057,-1.0000000000000668
2327,2.327,1,-0.009211770582121536,0.923990593819169,-1.0000000000000668
2328,2.328,1,-0.008203063203988545,0.9247468999690833,-1.0000000000000666
2329,2.329,1,-0.007195364029529739,0.9254956807440828,-1.0000000000000666
2330,2.33,1,-0.006188672051122553,0.9262370110271526,-1.0000000000000666
2331,2.331,1,-0.005182986262152786,0.9269709649573594,-1.0000000000000666
2332,2.332,1,-0.004178305657015401,0.9276976159374156,-1.0000000000000666
2333,2.333,1,-0.0031746292311126655,0.9284170366411841,-1.0000000000000666
2334,2.334,1,-0.0021719559808549976,0.9291292990196036,-1.0000000000000666
2335,2.335,1,-0.0011702849036573058,0.9298344742757698,-1.0000000000000666
2336,2.336,1,-0.00016961499793982648,0.9305326329156784,-1.0000000000000666
2337,2.337,1,0.0008300547368737254,0.9312238447553418,-1.0000000000000664
2338,2.338,1,0.001828725300355341,0.9319081789162126,-1.0000000000000664
2339,2.339,1,0.0028263976910763277,0.9325857038321383,-1.0000000000000664
2340,2.34,1,0.0038230729066065037,0.9332564872562485,-1.0000000000000664
2341,2.341,1,0.004818751943516018,0.9339205962677798,-1.0000000000000664
2342,2.342,1,0.005813435797374547,0.9345780972788391,-1.0000000000000664
2343,2.343,1,0.0068071254627548854,0.9352290560411075,-1.0000000000000664
2344,2.344,1,0.007799821933232134,0.9358735376524822,-1.0000000000000664
2345,2.345,1,0.008791526201385524,0.9365116065636598,-1.0000000000000664
2346,2.346,1,0.00978223925879761,0.9371433265846626,-1.0000000000000664
2347,2.347,1,0.010771962096057842,0.9377687608913071,-1.0000000000000662
2348,2.348,1,0.011760695702761757,0.9383879720316175,-1.0000000000000662
2349,2.349,1,0.012748441067512804,0.9390010219321829,-1.0000000000000662
2350,2.35,1,0.013735199177921511,0.9396079719044604,-1.0000000000000662
2351,2.351,1,0.01472097102060908,0.9402088826296857,-1.0000000000000662
2352,2.352,1,0.015705757581206545,0.9408038141784285,-1.0000000000000662
2353,2.353,1,0.0166895598443566,0.9413928260429123,-1.0000000000000662
2354,2.354,1,0.017672378793721258,0.9419759771235997,-1.0000000000000662
2355,2.355,1,0.01865421541407411,0.9425533257351413,-1.0000000000000662
2356,2.356,1,0.01963507068883677,0.9431249296122745,-1.0000000000000662
2357,2.357,1,0.02061494559887217,0.9436908459156729,-1.000000000000066
2358,2.358,1,0.021593841124061416,0.9442511312377433,-1.000000000000066
2359,2.359,1,0.02257175824330733,0.9448058416083767,-1.000000000000066
2360,2.36,1,0.02354869793453382,0.9453550325006466,-1.000000000000066
2361,2.361,1,0.024524661174687573,0.9458987588364633,-1.000000000000066
2362,2.362,1,0.025499648939737316,0.9464370749921787,-1.000000000000066
2363,2.363,1,0.026473662204677464,0.9469700348041472,-1.000000000000066
2364,2.364,1,0.027446701943527274,0.9474976915742414,-1.000000000000066
2365,2.365,1,0.028418769129332666,0.948020098075323,-1.000000000000066
2366,2.366,1,0.029389864734165536,0.9485373065566707,-1.0000000000000657
2367,2.367,1,0.03035998972912722,0.9490493687493675,-1.0000000000000657
2368,2.368,1,0.031329145084347795,0.9495563358716449,-1.0000000000000657
2369,2.369,1,0.032297331768987844,0.9500582586341877,-1.0000000000000657
2370,2.37,1,0.033264550751237756,0.9505551872453986,-1.0000000000000657
2371,2.371,1,0.03423080299832118,0.9510471713694547,-1.0000000000000657
2372,2.372,1,0.035196089476494344,0.9515342601610207,-1.0000000000000657
2373,2.373,1,0.03616041115104783,0.9520165023282466,-1.0000000000000657
2374,2.374,1,0.037123768986305816,0.9524939460947582,-1.0000000000000657
2375,2.375,1,0.038086163945629595,0.9529666392045169,-1.0000000000000657
2376,2.376,1,0.0390475969914168,0.9534346289266442,-1.0000000000000655
2377,2.3770000000000002,1,0.04000806908510324,0.9538979620602056,-1.0000000000000655
2378,2.378,1,0.04096758118716215,0.9543566849389511,-1.0000000000000655
2379,2.379,1,0.041926134257107645,0.9548108434360179,-1.0000000000000655
2380,2.38,1,0.042883729253494,0.9552604829685901,-1.0000000000000655
2381,2.3810000000000002,1,0.04384036713391744,0.9557056485025214,-1.0000000000000655
2382,2.382,1,0.04479604885501536,0.9561463845569173,-1.0000000000000655
2383,2.383,1,0.04575077537246991,0.9565827352086816,-1.0000000000000655
2384,2.384,1,0.04670454764100708,0.9570147440970248,-1.0000000000000655
2385,2.3850000000000002,1,0.04765736661439864,0.957442454427936,-1.0000000000000655
2386,2.386,1,0.0486092332454613,0.9578659089786188,-1.0000000000000653
2387,2.387,1,0.049560148486060204,0.9582851501018951,-1.0000000000000653
2388,2.388,1,0.05051011328710817,0.9587002197305711,-1.0000000000000653
2389,2.3890000000000002,1,0.051459128598567556,0.9591111593817728,-1.0000000000000653
2390,2.39,1,0.052407195369449336,0.9595180101612469,-1.0000000000000653
2391,2.391,1,0.053354314547816716,0.9599208127322699,-1.0000000000000653
2392,2.392,1,0.05430048708078434,0.9603196073420194,-1.0000000000000653
2393,2.3930000000000002,1,0.055245713914520024,0.9607144338691476,-1.0000000000000653
2394,2.394,1,0.05618999599424403,0.9611053317956296,-1.0000000000000653
2395,2.395,1,0.057133334264232526,0.9614923402107484,-1.000000000000065
2396,2.396,1,0.05807572966781686,0.961875497815048,-1.000000000000065
2397,2.3970000000000002,1,0.05901718314738523,0.962254842924256,-1.000000000000065
2398,2.398,1,0.059957695644382046,0.9626304134731699,-1.000000000000065
2399,2.399,1,0.06089726809931131,0.9630022470195122,-1.000000000000065
2400,2.4,1,0.061835901451735856,0.9633703807477517,-1.000000000000065
2401,2.4010000000000002,1,0.06277359664027915,0.9637348514728944,-1.000000000000065
2402,2.402,1,0.06371035460262449,0.9640956956442411,-1.000000000000065
2403,2.403,1,0.0646461762755185,0.9644529493491175,-1.000000000000065
2404,2.404,1,0.06558106259477028,0.964806648316571,-1.000000000000065
2405,2.4050000000000002,1,0.06651501449525328,0.965156827921041,-1.0000000000000648
2406,2.406,1,0.06744803291090444,0.9655035231859976,-1.0000000000000648
2407,2.407,1,0.06838011877472767,0.9658467687875557,-1.0000000000000648
2408,2.408,1,0.0693112730187931,0.9661865990580579,-1.0000000000000648
2409,2.4090000000000003,1,0.07024149657423875,0.9665230479896336,-1.0000000000000648
2410,2.41,1,0.07117079037126989,0.9668561492377291,-1.0000000000000648
2411,2.411,1,0.07209915533916236,0.9671859360932898,-1.0000000000000648
2412,2.412,1,0.07302659240626186,0.9675124415058467,-1.0000000000000648
2413,2.4130000000000003,1,0.07395310249998568,0.967835698125386,-1.0000000000000648
2414,2.414,1,0.07487868654682195,0.9681557382771425,-1.0000000000000648
2415,2.415,1,0.07580334547233301,0.9684725939648626,-1.0000000000000646
2416,2.416,1,0.07672708020115468,0.9687862968740413,-1.0000000000000646
2417,2.4170000000000003,1,0.077649891656998,0.9690968783751345,-1.0000000000000646
2418,2.418,1,0.07857178076264848,0.9694043695267411,-1.0000000000000646
2419,2.419,1,0.07949274843996944,0.9697088010787608,-1.0000000000000646
2420,2.42,1,0.08041279560990132,0.9700102034755224,-1.0000000000000646
2421,2.4210000000000003,1,0.08133192319246334,0.9703086068588885,-1.0000000000000646
2422,2.422,1,0.08225013210675283,0.9706040410713328,-1.0000000000000646
2423,2.423,1,0.0831674232709485,0.9708965356589938,-1.0000000000000646
2424,2.424,1,0.08408379760230979,0.9711861198747028,-1.0000000000000644
2425,2.4250000000000003,1,0.0849992560171785,0.9714728226809888,-1.0000000000000644
2426,2.426,1,0.08591379943097813,0.9717566727530585,-1.0000000000000644
2427,2.427,1,0.08682742875821711,0.9720376984817551,-1.0000000000000644
2428,2.428,1,0.08774014491248822,0.9723159279764931,-1.0000000000000644
2429,2.4290000000000003,1,0.08865194880647012,0.9725913890681713,-1.0000000000000644
2430,2.43,1,0.08956284135192677,0.9728641093120642,-1.0000000000000644
2431,2.431,1,0.09047282345971061,0.9731341159639911,-1.0000000000000644
2432,2.432,1,0.09138189603976196,0.9734014359998782,-1.0000000000000644
2433,2.433,1,0.09229006000111022,0.9736660961513338,-1.0000000000000644
2434,2.434,1,0.09319731625187519,0.9739281228840473,-1.0000000000000642
2435,2.435,1,0.09410366569926634,0.9741875424004526,-1.0000000000000642
2436,2.436,1,0.0950091092495861,0.9744443806423764,-1.0000000000000642
2437,2.437,1,0.09591364780822915,0.9746986632936615,-1.0000000000000642
2438,2.438,1,0.09681728227968409,0.9749504157827678,-1.0000000000000642
2439,2.439,1,0.09772001356753271,0.9751996632853502,-1.0000000000000642
2440,2.44,1,0.09862184257445328,0.9754464307268164,-1.0000000000000642
2441,2.441,1,0.09952277020221983,0.9756907427848601,-1.0000000000000642
2442,2.442,1,0.10042279735170383,0.9759326238919763,-1.0000000000000642
2443,2.443,1,0.10132192492287342,0.9761720982379528,-1.0000000000000642
2444,2.444,1,0.10222015381479678,0.9764091897723438,-1.000000000000064
2445,2.445,1,0.10311748492564128,0.9766439222069215,-1.000000000000064
2446,2.446,1,0.10401391915267523,0.97687631901811,-1.000000000000064
2447,2.447,1,0.10490945739226715,0.9771064034493977,-1.000000000000064
2448,2.448,1,0.105804100539889,0.9773341985137336,-1.000000000000064
2449,2.449,1,0.1066978494901155,0.9775597269959031,-1.000000000000064
2450,2.45,1,0.10759070513683142,0.977783011454887,-1.000000000000064
2451,2.451,1,0.10848266837421078,0.9780040742077132,-1.000000000000064
2452,2.452,1,0.10937374009446993,0.9782229373433536,-1.000000000000064
2453,2.453,1,0.1102639211886869,0.9784396227477037,-1.000000000000064
2454,2.454,1,0.11115321254704932,0.9786541520889698,-1.0000000000000637
2455,2.455,1,0.11204161505885378,0.978866546819857,-1.0000000000000637
2456,2.456,1,0.112929129612509,0.9790768281797413,-1.0000000000000637
2457,2.457,1,0.11381575709553522,0.9792850171968234,-1.0000000000000637
2458,2.458,1,0.11470149839456582,0.9794911346902632,-1.0000000000000637
2459,2.459,1,0.1155863543953466,0.9796952012722973,-1.0000000000000637
2460,2.46,1,0.11647032598273908,0.9798972373503384,-1.0000000000000637
2461,2.461,1,0.11735341404071972,0.9800972631290575,-1.0000000000000637
2462,2.462,1,0.1182356194523817,0.980295298612449,-1.0000000000000637
2463,2.463,1,0.11911694309993408,0.9804913636058783,-1.0000000000000635
2464,2.464,1,0.11999738586470513,0.9806854777181147,-1.0000000000000635
2465,2.465,1,0.1208769486271416,0.9808776603633471,-1.0000000000000635
2466,2.466,1,0.12175563226681038,0.9810679307631847,-1.0000000000000635
2467,2.467,1,0.1226334376623978,0.9812563079486407,-1.0000000000000635
2468,2.468,1,0.12351036569171282,0.9814428107621045,-1.0000000000000635
2469,2.469,1,0.12438641723168638,0.9816274578592951,-1.0000000000000635
2470,2.47,1,0.125261593158373,0.9818102677112033,-1.0000000000000635
2471,2.471,1,0.1261358943469502,0.9819912585876553,-1.0000000000000635
2472,2.472,1,0.12700932167172146,0.9821704485707204,-1.0000000000000635
2473,2.473,1,0.12788187600611578,0.9823478555791285,-1.0000000000000633
2474,2.474,1,0.1287535582226892,0.9825234973533697,-1.0000000000000633
2475,2.475,1,0.12962436919312412,0.9826973914574824,-1.0000000000000633
2476,2.476,1,0.13049430978823254,0.9828695552808282,-1.0000000000000633
2477,2.477,1,0.1313633808779552,0.9830400060398535,-1.0000000000000633
2478,2.478,1,0.13223158333136348,0.9832087607798335,-1.0000000000000633
2479,2.479,1,0.1330989180166585,0.9833758363766028,-1.0000000000000633
2480,2.48,1,0.13396538580117429,0.9835412495382703,-1.0000000000000633
2481,2.481,1,0.13483098755137732,0.9837050168069212,-1.0000000000000633
2482,2.482,1,0.13569572413286782,0.9838671545603034,-1.0000000000000633
2483,2.483,1,0.13655959641037935,0.9840276790134997,-1.000000000000063
2484,2.484,1,0.13742260524778185,0.9841866062205891,-1.000000000000063
2485,2.485,1,0.1382847515080809,0.984343952076291,-1.000000000000063
2486,2.486,1,0.13914603605341946,0.9844997323175996,-1.000000000000063
2487,2.487,1,0.14000645974507708,0.9846539625254035,-1.000000000000063
2488,2.488,1,0.1408660234434731,0.9848066581260939,-1.000000000000063
2489,2.489,1,0.141724728008166,0.9849578343931601,-1.000000000000063
2490,2.49,1,0.14258257429785487,0.9851075064487731,-1.000000000000063
2491,2.491,1,0.14343956317037895,0.9852556892519007,-1.000000000000063
2492,2.492,1,0.1442956954827205,0.985402397608291,-1.0000000000000628
2493,2.493,1,0.14515097209100436,0.9855476461885234,-1.0000000000000628
2494,2.494,1,0.14600539385049938,0.9856914495172445,-1.0000000000000628
2495,2.495,1,0.14685896161561784,0.9858338219746322,-1.0000000000000628
2496,2.496,1,0.1477116762399185,0.9859747777978506,-1.0000000000000628
2497,2.497,1,0.148563538576106,0.986114331082491,-1.0000000000000628
2498,2.498,1,0.1494145494760324,0.9862524957840013,-1.0000000000000628
2499,2.499,1,0.15026470979069642,0.9863892857191028,-1.0000000000000628
2500,2.5,1,0.1511140203702468,0.986524714567195,-1.0000000000000628
2501,2.501,1,0.15196248206398133,0.9866587958717498,-1.0000000000000628
2502,2.5020000000000002,1,0.1528100957203486,0.9867915430416916,-1.0000000000000626
2503,2.503,1,0.1536568621869473,0.9869229693527687,-1.0000000000000626
2504,2.504,1,0.15450278231052927,0.9870530879489128,-1.0000000000000626
2505,2.505,1,0.15534785693699898,0.9871819118435865,-1.0000000000000626
2506,2.5060000000000002,1,0.1561920869114148,0.987309453921122,-1.0000000000000626
2507,2.507,1,0.15703547307798865,0.9874357269380478,-1.0000000000000626
2508,2.508,1,0.15787801628008888,0.9875607435244064,-1.0000000000000626
2509,2.509,1,0.15871971736023968,0.9876845161850611,-1.0000000000000626
2510,2.5100000000000002,1,0.15956057716012265,0.9878070573009943,-1.0000000000000626
2511,2.511,1,0.16040059652057606,0.9879283791195316,-1.0000000000000626
2512,2.512,1,0.161239776281598,0.9880484937625462,-1.0000000000000624
2513,2.513,1,0.16207811728234564,0.9881674132412931,-1.0000000000000624
2514,2.5140000000000002,1,0.1629156203611369,0.9882851494475572,-1.0000000000000624
2515,2.515,1,0.16375228635544964,0.9884017141548521,-1.0000000000000624
2516,2.516,1,0.16458811610192478,0.988517119019613,-1.0000000000000624
2517,2.517,1,0.1654231104363657,0.988631375582377,-1.0000000000000624
2518,2.5180000000000002,1,0.16625727019373968,0.9887444952689551,-1.0000000000000624
2519,2.519,1,0.16709059620817723,0.9888564893915931,-1.0000000000000624
